asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,process time,size data sent,send time,offset sent
2022/06/08 03:09:12.372,MyCloud,preprocess,result,558,147,3284.02,1561.28,688.4,307.33,146.31,0.32,10.6,146
2022/06/08 03:09:13.197,MyCloud,preprocess,result,567,148,2942.35,1569.23,681.2,307.33,143.02,0.32,5.46,147
2022/06/08 03:09:14.022,MyCloud,preprocess,result,579,149,2845.45,1562.62,684.57,307.33,132.07,0.32,9.62,148
2022/06/08 03:09:14.839,MyCloud,preprocess,result,584,150,3146.91,1559.82,688.7,307.33,127.92,0.32,5.02,149
2022/06/08 03:09:15.673,MyCloud,preprocess,result,599,151,2730.27,1557.77,696.8,307.33,128.92,0.32,9.38,150
2022/06/08 03:09:16.535,MyCloud,preprocess,result,607,152,2854.39,1557.51,694.02,307.33,167.02,0.32,5.68,151
2022/06/08 03:09:17.326,MyCloud,preprocess,result,615,153,2795.14,1560.52,657.65,307.33,123.09,0.32,10.07,152
2022/06/08 03:09:18.170,MyCloud,preprocess,result,625,154,2787.7,1563.48,699.92,307.33,144.53,0.32,4.86,153
2022/06/08 03:09:18.979,MyCloud,preprocess,result,634,155,2761.73,1562.11,682.52,307.33,117.42,0.32,10.14,154
2022/06/08 03:09:19.816,MyCloud,preprocess,result,641,156,2990.41,1564.52,707.73,307.33,129.92,0.32,5.19,155
2022/06/08 03:09:20.655,MyCloud,preprocess,result,648,157,3020.07,1562.91,696.61,307.33,130.73,0.32,10.83,156
2022/06/08 03:09:21.481,MyCloud,preprocess,result,655,158,3108.6,1560.83,690.7,307.33,135.43,0.32,5.92,157
2022/06/08 03:09:22.307,MyCloud,preprocess,result,665,159,3066.68,1562.34,691.42,307.33,123.88,0.32,11.96,158
2022/06/08 03:09:23.145,MyCloud,preprocess,result,675,160,2930.92,1567.59,703.74,307.33,136.95,0.32,4.57,159
2022/06/08 03:09:23.967,MyCloud,preprocess,result,681,161,3212.13,1559.9,690.15,307.33,122.78,0.32,9.44,160
2022/06/08 03:09:24.806,MyCloud,preprocess,result,689,162,3108.14,1559.64,698.58,307.33,141.55,0.32,4.64,161
2022/06/08 03:09:25.675,MyCloud,preprocess,result,701,163,2970.26,1559.06,683.06,307.33,173.13,0.32,11.19,162
2022/06/08 03:09:26.481,MyCloud,preprocess,result,709,164,2982.54,1559.4,650.65,307.33,155.19,0.32,6.75,163
2022/06/08 03:09:27.287,MyCloud,preprocess,result,717,165,3088.95,1559.71,667.53,307.33,129.31,0.32,9.26,164
2022/06/08 03:09:28.124,MyCloud,preprocess,result,724,166,3223.71,1562.5,695.1,307.33,141.82,0.32,4.91,165
2022/06/08 03:09:28.942,MyCloud,preprocess,result,734,167,3227.33,1562.36,685.22,307.33,123.95,0.32,9.2,166
2022/06/08 03:09:29.770,MyCloud,preprocess,result,747,168,2990.69,1561.2,699.19,307.33,128.05,0.32,5.06,167
2022/06/08 03:09:30.634,MyCloud,preprocess,result,759,169,2907.69,1562.79,700.17,307.33,154.44,0.32,10.26,168
2022/06/08 03:09:31.442,MyCloud,preprocess,result,765,170,3230.29,1568.09,676.7,307.33,131.49,0.32,5.06,169
2022/06/08 03:09:32.272,MyCloud,preprocess,result,778,171,2984.91,1561.72,686.8,307.33,134.35,0.32,9.2,170
2022/06/08 03:09:33.112,MyCloud,preprocess,result,787,172,3107.24,1564.25,690.1,307.33,147.8,0.32,6.07,171
2022/06/08 03:09:33.938,MyCloud,preprocess,result,797,173,3060.9,1566.55,681.31,307.33,135.38,0.32,9.93,172
2022/06/08 03:09:34.752,MyCloud,preprocess,result,807,174,3086.31,1559.34,684.45,307.33,130.15,0.32,4.73,173
2022/06/08 03:09:35.569,MyCloud,preprocess,result,818,175,2964.04,1555.43,691.49,307.33,116.11,0.32,9.56,174
2022/06/08 03:09:36.402,MyCloud,preprocess,result,830,176,2963.54,1554.11,706.21,307.33,127.75,0.32,4.53,175
2022/06/08 03:09:37.226,MyCloud,preprocess,result,836,177,3143.41,1563.91,702.96,307.33,112.88,0.32,8.83,176
2022/06/08 03:09:38.084,MyCloud,preprocess,result,845,178,3107.84,1563.22,709.87,307.33,147.39,0.32,4.98,177
2022/06/08 03:09:38.906,MyCloud,preprocess,result,856,179,3063.06,1560.6,679.47,307.33,133.5,0.32,9.35,178
2022/06/08 03:09:39.726,MyCloud,preprocess,result,869,180,3086.06,1568.7,695.98,307.33,124.21,0.32,4.44,179
2022/06/08 03:09:40.561,MyCloud,preprocess,result,880,181,2738.01,1559.66,701.57,307.33,122.87,0.32,10.86,180
2022/06/08 03:09:41.386,MyCloud,preprocess,result,888,182,2907.06,1560.42,698.82,307.33,126.88,0.32,4.97,181
2022/06/08 03:09:42.210,MyCloud,preprocess,result,900,183,2802.78,1558.23,700.24,307.33,114.98,0.32,9.27,182
2022/06/08 03:09:43.074,MyCloud,preprocess,result,909,184,2823.28,1561.43,707.54,307.33,155.15,0.32,5.52,183
2022/06/08 03:09:43.882,MyCloud,preprocess,result,917,185,2983.49,1565.82,675.28,307.33,122.45,0.32,10.48,184
2022/06/08 03:09:44.718,MyCloud,preprocess,result,924,186,3092.72,1559.4,700.46,307.33,137.85,0.32,4.74,185
2022/06/08 03:09:45.562,MyCloud,preprocess,result,939,187,2826.51,1562.97,690.47,307.33,142.16,0.32,10.69,186
2022/06/08 03:09:46.376,MyCloud,preprocess,result,948,188,3057.65,1572.71,690.44,307.33,122.06,0.32,6.3,187
2022/06/08 03:09:47.211,MyCloud,preprocess,result,960,189,2837.17,1569.74,703.23,307.33,125.4,0.32,9.5,188
2022/06/08 03:09:48.046,MyCloud,preprocess,result,978,190,2637.26,1569.14,694.58,307.33,139.77,0.32,5.46,189
2022/06/08 03:09:48.851,MyCloud,preprocess,result,986,191,2988.42,1558.63,685.45,307.33,111.16,0.32,9.69,190
2022/06/08 03:09:49.694,MyCloud,preprocess,result,996,192,2829.34,1561.31,711.86,307.33,131.82,0.32,4.8,191
2022/06/08 03:09:50.538,MyCloud,preprocess,result,1004,193,2959.04,1561.42,694.83,307.33,138.54,0.32,9.86,192
2022/06/08 03:09:51.355,MyCloud,preprocess,result,1015,194,3000.63,1563.54,685.68,307.33,132.18,0.32,4.9,193
2022/06/08 03:09:52.207,MyCloud,preprocess,result,1023,195,2975.24,1560.71,693.22,307.33,148.22,0.32,9.87,194
2022/06/08 03:09:53.038,MyCloud,preprocess,result,1031,196,3025.95,1562.67,674.56,307.33,155.05,0.32,6.27,195
2022/06/08 03:09:53.841,MyCloud,preprocess,result,1037,197,3305.27,1560.92,669.65,307.33,124.57,0.32,10.34,196
2022/06/08 03:09:54.689,MyCloud,preprocess,result,1046,198,3013.94,1562.07,698.79,307.33,148.54,0.32,5.15,197
2022/06/08 03:09:55.504,MyCloud,preprocess,result,1056,199,2927.64,1561.42,676.81,307.33,128.4,0.32,10.23,198
2022/06/08 03:09:56.377,MyCloud,preprocess,result,1064,200,3107.31,1565.9,697.3,307.33,175.79,0.32,5.73,199
2022/06/08 03:09:57.185,MyCloud,preprocess,result,1071,201,2962.78,1571.77,660.93,307.33,136.12,0.32,10.45,200
2022/06/08 03:09:57.993,MyCloud,preprocess,result,1076,202,3065.0,1561.18,675.25,307.33,133.73,0.32,5.22,201
2022/06/08 03:09:58.814,MyCloud,preprocess,result,1088,203,2954.77,1561.25,693.84,307.33,118.75,0.32,9.65,202
2022/06/08 03:09:59.674,MyCloud,preprocess,result,1096,204,3079.18,1571.18,714.67,307.33,144.18,0.32,5.48,203
2022/06/08 03:10:00.526,MyCloud,preprocess,result,1110,205,2904.22,1570.69,693.08,307.33,149.47,0.32,9.48,204
2022/06/08 03:10:01.330,MyCloud,preprocess,result,1113,206,3400.77,1564.78,663.92,307.33,139.2,0.32,4.96,205
2022/06/08 03:10:02.156,MyCloud,preprocess,result,1120,207,3199.17,1560.49,684.77,307.33,131.52,0.32,9.64,206
2022/06/08 03:10:02.976,MyCloud,preprocess,result,1130,208,2991.8,1560.76,691.44,307.33,127.82,0.32,7.22,207
2022/06/08 03:10:03.819,MyCloud,preprocess,result,1137,209,3084.39,1562.89,699.92,307.33,132.22,0.32,10.67,208
2022/06/08 03:10:04.638,MyCloud,preprocess,result,1147,210,3001.59,1559.93,690.35,307.33,131.58,0.32,4.83,209
2022/06/08 03:10:05.484,MyCloud,preprocess,result,1155,211,3082.29,1562.21,696.23,307.33,139.1,0.32,11.16,210
2022/06/08 03:10:06.320,MyCloud,preprocess,result,1173,212,2878.42,1564.08,684.93,307.33,151.02,0.32,6.39,211
2022/06/08 03:10:07.140,MyCloud,preprocess,result,1183,213,3102.12,1561.64,674.95,307.33,135.95,0.32,9.4,212
